DISTRICT,MANDAL,LOCATION NAME,LATITUDE,LONGITUDE,TYPE OF CAMERA,Type Of Analytics
Krishna urban,Machavaram,Padavalarevu Jn.,16.5251666,80.6574959,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Padavalarevu Jn.,16.5252316,80.6575863,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,ESI Hospital Jn.,16.5202112,80.6663603,ANPR,ANPR - Free Flow
Krishna urban,Machavaram,ESI Hospital Jn.,16.5202056,80.6664079,ANPR,ANPR - Free Flow
Krishna urban,Machavaram,ESI Hospital Jn.,16.5201863,80.6663913,ANPR,ANPR - Free Flow
Krishna urban,Machavaram,ESI Hospital Jn.,16.520688,80.6664034,ANPR,ANPR - Free Flow
Krishna urban,Machavaram,ESI Hospital Jn.,16.5206901,80.6663804,ANPR,ANPR - Free Flow
Krishna urban,Machavaram,ESI Hospital Jn.,16.5206691,80.6663331,ANPR,ANPR - Free Flow
Krishna urban,Machavaram,Ramavarapadu Ring Jn.,16.5241913,80.6771265,ANALYTICS,Analytics - Crowd Gathering
Krishna urban,Machavaram,Ramavarapadu Ring Jn.,16.5241754,80.6770969,ANALYTICS,Analytics - Crowd Gathering
Krishna urban,Machavaram,Ramavarapadu Ring Jn. & trend set,16.5240638,80.6773486,RLVD,RLVD
Krishna urban,Machavaram,Ramavarapadu Ring Jn.,16.5236635,80.6773235,RLVD,RLVD
Krishna urban,Machavaram,Ramavarapadu Ring Jn. &trend set,16.5240528,80.6778151,RLVD,RLVD
Krishna urban,Machavaram,Ramavarapadu Ring Jn. & trend set,16.5240035,80.6773314,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Ramavarapadu Ring Jn. & trend set,16.5241018,80.6773675,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Ramavarapadu Ring Jn. & trend set,16.5236495,80.6773296,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Ramavarapadu Ring Jn.,16.5237288,80.677208,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Ramavarapadu Ring Jn.,16.5236254,80.6771571,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Ramavarapadu Ring Jn.,16.5243087,80.677537,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Ramavarapadu Ring Jn. &trend set,16.5240272,80.677833,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Ramavarapadu Ring Jn. &trend set,16.5240109,80.6778758,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Ramavarapadu Ring Jn. &trend set,16.5239924,80.6778879,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Mahanadu Jn.,16.5155758,80.6694557,ANALYTICS,Analytics - Wrong Direction
Krishna urban,Machavaram,Mahanadu Jn.,16.5152263,80.6696626,RLVD,RLVD
Krishna urban,Machavaram,Mahanadu Jn. & trend set,16.5147083,80.6696152,RLVD,RLVD
Krishna urban,Machavaram,Mahanadu Jn.,16.5146752,80.670078,RLVD,RLVD
Krishna urban,Machavaram,Mahanadu Jn. & trend set,16.5152925,80.6701108,RLVD,RLVD
Krishna urban,Machavaram,Mahanadu Jn.,16.515177,80.6697371,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Mahanadu Jn.,16.5152303,80.6697074,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Mahanadu Jn.,16.515229,80.6696854,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Mahanadu Jn. & trend set,16.514742,80.6695651,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Mahanadu Jn. & trend set,16.5147026,80.6695846,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Mahanadu Jn. & trend set,16.5146338,80.6700633,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Mahanadu Jn.,16.5145751,80.670017,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Mahanadu Jn.,16.5147368,80.6700695,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Mahanadu Jn. & trend set,16.5152165,80.6701002,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Mahanadu Jn. & trend set,16.5152355,80.670109,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Ramesh Hospital Jn. & pvp mall,16.5047548,80.6611635,RLVD,RLVD
Krishna urban,Machavaram,Ramesh Hospital Jn.,16.5049738,80.6615689,RLVD,RLVD
Krishna urban,Machavaram,Ramesh Hospital Jn. & pvp mall,16.505298,80.6616096,RLVD,RLVD
Krishna urban,Machavaram,Ramesh Hospital Jn.,16.5051456,80.6610817,RLVD,RLVD
Krishna urban,Machavaram,Ramesh Hospital Jn. & pvp mall,16.5048038,80.6611522,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Ramesh Hospital Jn. & pvp mall,16.5048225,80.661055,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Ramesh Hospital Jn. & pvp mall,16.5049536,80.6615905,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Ramesh Hospital Jn.,16.5048856,80.661697,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Ramesh Hospital Jn.,16.5052735,80.6616336,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Ramesh Hospital Jn.,16.5053205,80.6616598,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Ramesh Hospital Jn. & pvp mall,16.5051251,80.6610692,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Ramesh Hospital Jn. & pvp mall,16.5051536,80.6610621,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Ramesh Hospital Jn. & pvp mall,16.505883,80.6614845,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Ramesh Hospital Jn.,16.5055111,80.661535,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Ramesh Hospital Jn.,16.5054514,80.6615438,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Nirmala Jn.,16.5000888,80.6557365,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Nirmala Jn.,16.5001965,80.6557572,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Nirmala Jn.,16.5001501,80.6558269,ANPR,ANPR - RLVD supported
Krishna urban,Nunna,Fish market center,16.5472479,80.6505794,ANPR,ANPR - RLVD supported
Krishna urban,Nunna,Fish market center,16.5472407,80.6505811,ANPR,ANPR - RLVD supported
Krishna urban,Nunna,"NTR STATUE,Sanath nagar",16.5448042,80.648942,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,TrendSet,16.4986586,80.6537361,FRS,FRS
Krishna urban,Nunna,"NTR STATUE,Sanath nagar",16.5448537,80.6488902,ANPR,ANPR - Free Flow
Krishna urban,Nunna,Fire station centre,16.5468601,80.6490058,ANPR,ANPR - Free Flow
Krishna urban,Nunna,Fire station centre,16.5467206,80.6489779,ANPR,ANPR - Free Flow
Krishna urban,Nunna,Fire station centre,16.5466262,80.6490156,ANPR,ANPR - Free Flow
Krishna urban,Nunna,Disney land,16.5399489,80.6556948,ANPR,ANPR - Free Flow
Krishna urban,Nunna,Disney land,16.5399645,80.6556509,ANPR,ANPR - Free Flow
Krishna urban,Nunna,Disney land,16.5399956,80.6555573,ANPR,ANPR - Free Flow
Krishna urban,Machavaram,Siddhartha Academy Arts & Science College Jn.,16.506027,80.6477747,RLVD,RLVD
Krishna urban,Machavaram,Siddhartha Academy Arts & Science College Jn.,16.5061183,80.6482622,RLVD,RLVD
Krishna urban,Machavaram,Siddhartha Academy Arts & Science College Jn.,16.5057225,80.6478826,RLVD,RLVD
Krishna urban,Machavaram,Siddhartha Academy Arts & Science College Jn.,16.5059446,80.6478864,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Siddhartha Academy Arts & Science College Jn.,16.5058921,80.6478766,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Siddhartha Academy Arts & Science College Jn.,16.506192,80.6483148,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Siddhartha Academy Arts & Science College Jn.,16.5061164,80.6483466,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Siddhartha Academy Arts & Science College Jn.,16.50568,80.6479809,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Siddhartha Academy Arts & Science College Jn.,16.5056921,80.647851,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Jammi Chettu Jn.,16.5066717,80.6450014,RLVD,RLVD
Krishna urban,Machavaram,Jammi Chettu Jn.,16.506675,80.6446303,RLVD,RLVD
Krishna urban,Machavaram,Jammi Chettu Jn.,16.5068189,80.6444427,RLVD,RLVD
Krishna urban,Machavaram,TrendSet,16.4986366,80.6536318,FRS,FRS
Krishna urban,Machavaram,Jammi Chettu Jn.,16.5067761,80.644986,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Jammi Chettu Jn.,16.5065973,80.6449503,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Jammi Chettu Jn.,16.5066201,80.6446092,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Jammi Chettu Jn.,16.5066098,80.644625,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Jammi Chettu Jn.,16.5068281,80.6444742,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Jammi Chettu Jn.,16.5068428,80.6445039,ANPR,ANPR - RLVD supported
Krishna urban,Patamata,Benz Circle & jyothi mahal & lepl I:CON,16.5030454,80.6597572,FRS,FRS
Krishna urban,Ibrahimpatnam,Sangamam Harathi,16.5783178,80.519016,PTZ,PTZ - General Surveillance
Krishna urban,Governorpet,Governorpet PS,16.5139562,80.6246837,PTZ,PTZ - General Surveillance
Krishna urban,Krishnalanka,DV Manor Jn.,16.4996608,80.6482464,RLVD,RLVD
Krishna urban,Krishnalanka,DV Manor Jn.,16.4997985,80.6485288,RLVD,RLVD
Krishna urban,Krishnalanka,DV Manor Jn.,16.4999699,80.6480682,RLVD,RLVD
Krishna urban,Machavaram,Madhu Gardens Jn.,16.5076344,80.6426836,ANPR,ANPR - Free Flow
Krishna urban,Machavaram,Madhu Gardens Jn.,16.5075068,80.6426082,ANPR,ANPR - Free Flow
Krishna urban,Krishnalanka,DV Manor Jn.,16.5000944,80.6483477,RLVD,RLVD
Krishna urban,Krishnalanka,Benz Circle & jyothi mahal & lepl I:CON,16.4979758,80.6536342,RLVD,RLVD
Krishna urban,Machavaram,Nice Bar Junction,16.5088841,80.6408732,RLVD,RLVD
Krishna urban,Machavaram,Nice Bar Junction,16.5089751,80.6410193,RLVD,RLVD
Krishna urban,Machavaram,Nice Bar Junction,16.5086156,80.6410561,RLVD,RLVD
Krishna urban,Machavaram,Nice Bar Junction,16.5085951,80.64083,RLVD,RLVD
Krishna urban,Machavaram,Nice Bar Junction,16.5088834,80.6407543,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Nice Bar Junction,16.5089196,80.6407983,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Nice Bar Junction,16.508896,80.6411505,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Nice Bar Junction,16.5089305,80.6410924,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Nice Bar Junction,16.5086828,80.6410384,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Nice Bar Junction,16.5086105,80.6409722,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Nice Bar Junction,16.5085509,80.6407536,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,Nice Bar Junction,16.5085693,80.640841,ANPR,ANPR - RLVD supported
Krishna urban,Machavaram,"Metropoliten Hotel, Near polytechnic college",16.5030614,80.6589983,ANALYTICS,Analytics - Wrong Direction
Krishna urban,Machavaram,Indhira Gandhi Stadium,16.5037974,80.6377683,ANALYTICS,Analytics - Crowd Gathering
Krishna urban,Machavaram,Indhira Gandhi Stadium,16.5037966,80.6377012,ANALYTICS,Analytics - Crowd Gathering
Krishna urban,Machavaram,Indhira Gandhi Stadium,16.5039403,80.6375708,FRS,FRS
Krishna urban,Machavaram,Indhira Gandhi Stadium,16.5039829,80.6375312,FRS,FRS
Krishna urban,Machavaram,Indhira Gandhi Stadium,16.5039923,80.6376463,FRS,FRS
Krishna urban,Machavaram,Indhira Gandhi Stadium,16.5040757,80.6376798,FRS,FRS
Krishna urban,Machavaram,Indhira Gandhi Stadium,16.5042292,80.6376868,FRS,FRS
Krishna urban,Machavaram,PVP Mall,16.5023133,80.6427939,FRS,FRS
Krishna urban,Machavaram,PVP Mall,16.5022845,80.6427439,FRS,FRS
Krishna urban,Machavaram,PVP Mall,16.502347,80.6427877,FRS,FRS
Krishna urban,Machavaram,PVP Mall,16.5024221,80.6426915,FRS,FRS
Krishna urban,Machavaram,PVP Mall,16.5025956,80.642796,FRS,FRS
Krishna urban,Machavaram,PVP Mall,16.5026182,80.6427952,FRS,FRS
Krishna urban,Machavaram,PVP Mall,16.5026647,80.6432209,FRS,FRS
Krishna urban,Machavaram,PVP Mall,16.5026759,80.6431606,FRS,FRS
Krishna urban,Machavaram,Nirmala Junction & pvp mall,16.5026323,80.6431743,FRS,FRS
Krishna urban,Machavaram,Nirmala Junction & pvp mall,16.5026268,80.6431656,FRS,FRS
Krishna urban,Machavaram,Ramesh Hospital Jn. & pvp mall,16.502636,80.643146,FRS,FRS
Krishna urban,Machavaram,Ramesh Hospital Jn. & pvp mall,16.5026416,80.6431378,FRS,FRS
Krishna urban,Machavaram,Jammi Chettu Jn.,16.5069449,80.6449435,RLVD,RLVD
Krishna urban,I Town,Amma Hotel,16.5167605,80.6141815,ANALYTICS,Analytics - Wrong Direction
Krishna urban,Governorpet,"Besent Road, Prakasam Road Jn (Seethal Dresses Jn)",16.5115891,80.6278195,ANALYTICS,Analytics - No Parking
Krishna urban,Governorpet,"Besent Road, Prakasam Road Jn (Seethal Dresses Jn)",16.511809,80.6268093,ANALYTICS,Analytics - Wrong Direction
Krishna urban,Governorpet,Press Club Road:7,16.5145517,80.6237533,ANALYTICS,Analytics - Loitering
Krishna urban,Krishnalanka,Veterinary Jn.,16.503308,80.6386983,ANALYTICS,Analytics - Wrong Direction
Krishna urban,Krishnalanka,DV Manor Jn.,16.4999273,80.6480847,ANALYTICS,Analytics - Wrong Direction
Krishna urban,Krishnalanka,Benz Circle,16.4980535,80.6541475,ANALYTICS,Analytics - Wrong Direction
Krishna urban,Machavaram,Mahanadu Jn. & trend set,16.4985589,80.6539047,FRS,FRS
Krishna urban,Machavaram,Mahanadu Jn. & trend set,16.4990317,80.6535262,FRS,FRS
Krishna urban,Machavaram,Ramavarapadu Ring Jn. & trend set,16.4986539,80.6537374,FRS,FRS
Krishna urban,Machavaram,Ramavarapadu Ring Jn. &trend set,16.4986432,80.6538011,FRS,FRS
Krishna urban,Machavaram,"Eluru busstop, Ramavarapadu & trend set",16.4980482,80.6539333,FRS,FRS
Krishna urban,Machavaram,Anjaneyswami Temple cutting (Jn.) & trend set,16.4983934,80.6539729,FRS,FRS
Krishna urban,Machavaram,Anjaneyswami Temple cutting (Jn.) & trend set,16.4984754,80.6532329,FRS,FRS
Krishna urban,Machavaram,"Ankammatalli Temple, Ramavarapadu & trend set",16.4984459,80.6532777,FRS,FRS
Krishna urban,Machavaram,"Railway station, Gunadala,",16.5382003,80.6733361,ANALYTICS,Analytics - Loitering
Krishna urban,Machavaram,"Railway station, Gunadala,",16.5382004,80.6732829,ANALYTICS,Analytics - Loitering
Krishna urban,Machavaram,"Government Hospital,",16.5159771,80.6703773,ANALYTICS,Analytics - Loitering
Krishna urban,Machavaram,"Government Hospital,",16.5159016,80.6703027,ANALYTICS,Analytics - Loitering
Krishna urban,Machavaram,Mary matha temple,16.5232461,80.6599042,ANALYTICS,Analytics - Loitering
Krishna urban,Machavaram,Mary matha temple,16.5232476,80.6599074,ANALYTICS,Analytics - Loitering
Krishna urban,Machavaram,Mary matha temple,16.5230579,80.6607177,ANALYTICS,Analytics - Crowd Gathering
Krishna urban,Machavaram,Mary matha temple,16.5230776,80.6607124,ANALYTICS,Analytics - Crowd Gathering
Krishna urban,Machavaram,"Sivalayam, Moghalrajpuram",16.5091989,80.6459868,ANALYTICS,Analytics - Crowd Gathering
Krishna urban,Machavaram,"Sivalayam, Moghalrajpuram",16.5091021,80.6461854,ANALYTICS,Analytics - Crowd Gathering
Krishna urban,Machavaram,"SBI Colony Main Road, Siddardhanagar Entrance",16.5065467,80.649278,PTZ,PTZ - General Surveillance
Krishna urban,Machavaram,"Vinay Apartment Jn, Gayatrinagar",16.5039854,80.6544902,PTZ,PTZ - General Surveillance
Krishna urban,Machavaram,"Gayatri Enterprise Jn, Gayatrinagar",16.5020728,80.6548917,PTZ,PTZ - General Surveillance
Krishna urban,Machavaram,Metropoliton Hotel Jn,16.502935,80.6588335,PTZ,PTZ - General Surveillance
Krishna urban,Machavaram,Brilliant School Road Jn,16.5120972,80.6670346,PTZ,PTZ - General Surveillance
Krishna urban,Machavaram,Metro Jn,16.5112153,80.6419717,PTZ,PTZ - General Surveillance
Krishna urban,Patamata,Patamata PS,16.4991084,80.6716912,PTZ,PTZ - General Surveillance
Krishna urban,Patamata,Ramavarapadu Bypass Entry,16.5248758,80.6799248,ANPR,ANPR - Free Flow
Krishna urban,Patamata,Ramavarapadu Bypass Entry,16.5249169,80.6798907,ANPR,ANPR - Free Flow
Krishna urban,Patamata,Ramavarapadu Bypass Entry,16.5249679,80.6798744,ANPR,ANPR - Free Flow
Krishna urban,Patamata,Ramavarapadu Bypass Entry,16.5248667,80.6804007,ANPR,ANPR - Free Flow
Krishna urban,Patamata,Ramavarapadu Bypass Entry,16.5248641,80.6804101,ANPR,ANPR - Free Flow
Krishna urban,Patamata,Ramavarapadu Bypass Entry,16.5248025,80.6804348,ANPR,ANPR - Free Flow
Krishna urban,Patamata,Enikepadu 100ft Road Jn..,16.5137916,80.7067782,RLVD,RLVD
Krishna urban,Patamata,Enikepadu 100ft Road Jn.. & lepl i con,16.5133517,80.7071147,RLVD,RLVD
Krishna urban,Patamata,Enikepadu 100ft Road Jn.. & lepl i con,16.513469,80.7074834,RLVD,RLVD
Krishna urban,Patamata,Enikepadu 100ft Road Jn..,16.5133481,80.7071614,ANPR,ANPR - RLVD supported
Krishna urban,Patamata,Enikepadu 100ft Road Jn..,16.5137301,80.7071043,ANPR,ANPR - RLVD supported
Krishna urban,Patamata,Enikepadu 100ft Road Jn.. & lepl i con,16.5138111,80.7068125,ANPR,ANPR - RLVD supported
Krishna urban,Patamata,Enikepadu 100ft Road Jn.. & lepl i con,16.5133344,80.707154,ANPR,ANPR - RLVD supported
Krishna urban,Patamata,Enikepadu 100ft Road Jn.. & lepl i con,16.5134489,80.7073888,ANPR,ANPR - RLVD supported
Krishna urban,Patamata,Enikepadu 100ft Road Jn.. & lepl i con,16.51345,80.7074814,ANPR,ANPR - RLVD supported
Krishna urban,Patamata,Gudavalli Jn.,16.5123859,80.749337,ANPR,ANPR - Free Flow
Krishna urban,Patamata,Gudavalli Jn.,16.5122936,80.7493417,ANPR,ANPR - Free Flow
Krishna urban,Patamata,Gudavalli Jn.& lepl i con,16.5123048,80.7493757,ANPR,ANPR - Free Flow
Krishna urban,Patamata,Gudavalli Jn.& lepl i con,16.5122762,80.7493427,ANPR,ANPR - Free Flow
Krishna urban,Patamata,Gudavalli Jn.,16.5124571,80.7498145,ANPR,ANPR - Free Flow
Krishna urban,Patamata,Gudavalli Jn.,16.5124705,80.7498404,ANPR,ANPR - Free Flow
Krishna urban,Patamata,Gudavalli Jn. & lepl i con,16.5124144,80.7498849,ANPR,ANPR - Free Flow
Krishna urban,Patamata,Gudavalli Jn. & lepl i con,16.5123742,80.7498894,ANPR,ANPR - Free Flow
Krishna urban,Patamata,Kesarapalli Jn.,16.5210582,80.775738,ANPR,ANPR - Free Flow
Krishna urban,Patamata,Kesarapalli Jn.,16.5209992,80.7756855,ANPR,ANPR - Free Flow
Krishna urban,Patamata,Kesarapalli Jn. & lepl i con,16.5214712,80.7759992,ANPR,ANPR - Free Flow
Krishna urban,Patamata,Kesarapalli Jn. & lepl i con,16.5215002,80.7754762,ANPR,ANPR - Free Flow
Krishna urban,Patamata,Kesarapalli Jn.,16.5214882,80.7760163,ANPR,ANPR - Free Flow
Krishna urban,Patamata,Kesarapalli Jn.,16.5215251,80.775984,ANPR,ANPR - Free Flow
Krishna urban,Patamata,Kesarapalli Jn. & lepl i con,16.5215323,80.7758081,ANPR,ANPR - Free Flow
Krishna urban,Patamata,Kesarapalli Jn. & lepl i con,16.5216731,80.7758846,ANPR,ANPR - Free Flow
Krishna urban,Patamata,Auto Nagar Gate,16.4917723,80.6689835,RLVD,RLVD
Krishna urban,Patamata,Auto Nagar Gate,16.4913109,80.6689777,RLVD,RLVD
Krishna urban,Patamata,Auto Nagar Gate,16.4916244,80.6684007,RLVD,RLVD
Krishna urban,Patamata,Auto Nagar Gate,16.4916368,80.668449,ANPR,ANPR - RLVD supported
Krishna urban,Patamata,Auto Nagar Gate,16.4917074,80.668413,ANPR,ANPR - RLVD supported
Krishna urban,Patamata,Auto Nagar Gate,16.4913945,80.6690395,ANPR,ANPR - RLVD supported
Krishna urban,Patamata,Auto Nagar Gate,16.491307,80.6689759,ANPR,ANPR - RLVD supported
Krishna urban,Patamata,Auto Nagar Gate,16.4916963,80.6689849,ANPR,ANPR - RLVD supported
Krishna urban,Patamata,Auto Nagar Gate,16.4917133,80.6690039,ANPR,ANPR - RLVD supported
Krishna urban,Patamata,Gulzar Bridge Junction,16.4898226,80.65447,ANPR,ANPR - Free Flow
Krishna urban,Patamata,Gulzar Bridge Junction,16.4898586,80.654464,ANPR,ANPR - Free Flow
Krishna urban,Patamata,Gulzar Bridge Junction,16.4898522,80.6544813,ANPR,ANPR - Free Flow
Krishna urban,Patamata,Gulzar Bridge Junction,16.4898399,80.6544672,ANPR,ANPR - Free Flow
Krishna urban,Patamata,Gulzar Bridge Junction,16.4899045,80.6543066,ANPR,ANPR - Free Flow
Krishna urban,Patamata,Gulzar Bridge Junction,16.4899025,80.654342,ANPR,ANPR - Free Flow
Krishna urban,Patamata,Gulzar Bridge Junction,16.4898235,80.6542396,ANPR,ANPR - Free Flow
Krishna urban,Patamata,Gulzar Bridge Junction,16.4898367,80.6542512,ANPR,ANPR - Free Flow
Krishna urban,Patamata,Anjaneyswami Temple cutting (Jn.),16.5246841,80.6805494,RLVD,RLVD
Krishna urban,Patamata,Anjaneyswami Temple cutting (Jn.) & trend set,16.5246971,80.6799534,RLVD,RLVD
Krishna urban,Patamata,Anjaneyswami Temple cutting (Jn.) & trend set,16.5248852,80.679916,RLVD,RLVD
Krishna urban,Patamata,Anjaneyswami Temple cutting (Jn.),16.5247029,80.6805585,ANPR,ANPR - RLVD supported
Krishna urban,Patamata,Anjaneyswami Temple cutting (Jn.),16.5247087,80.6805746,ANPR,ANPR - RLVD supported
Krishna urban,Patamata,Anjaneyswami Temple cutting (Jn.) & trend set,16.5247013,80.6799455,ANPR,ANPR - RLVD supported
Krishna urban,Patamata,Anjaneyswami Temple cutting (Jn.) & trend set,16.5247895,80.6799138,ANPR,ANPR - RLVD supported
Krishna urban,Patamata,Anjaneyswami Temple cutting (Jn.) & trend set,16.5248827,80.6799092,ANPR,ANPR - RLVD supported
